iso_language_code	to_user_id	to_user_id_str	text	created_at	profile_image_url	id	to_user	source	id_str	from_user	from_user_id	metadata	geo	from_user_id_str	location	place
"en"	"79298753"	"79298753"	"@daSoXXKinG ...is it still a waiting game?!?!"	"Tue, 05 Apr 2011 14:32:58 +0000"	"http://a3.twimg.com/profile_images/1275116664/kisses_normal.jpg"	"55276746957795328"	"daSoXXKinG"	"<a href="http://twitter.com/">web</a>"	"55276746957795328"	"FollowTheLita"	"10417510"	"{u'result_type': u'recent'}"	"None"	"10417510"	"New York | Sydney | Samoa"	
"en"	"31772291"	"31772291"	"@yesjayme There is usually more than just sushi at a Japanese restaurant...and he did bring shoes..hes still an idiot.."	"Tue, 05 Apr 2011 14:32:49 +0000"	"http://a1.twimg.com/profile_images/1229117210/tattoo_normal.png"	"55276710098243585"	"yesjayme"	"<a href="http://twitter.com/devices" rel="nofollow">txt</a>"	"55276710098243585"	"led1121"	"5212491"	"{u'result_type': u'recent'}"	"None"	"5212491"	"new yawk"	
"nl"	"None"	"None"	"RT @DamnItsTrue: No matter how much I sleep, I still feel sleepy at school. #DamnItsTrue"	"Tue, 05 Apr 2011 14:32:39 +0000"	"http://a0.twimg.com/profile_images/1296804214/snapshot_9__normal.jpg"	"55276667605753857"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55276667605753857"	"ThadithaJR"	"263840335"	"{u'result_type': u'recent'}"	"None"	"263840335"	"New York City"	
"en"	"99229102"	"99229102"	"@amyriri haah i didnt thought he would be this mad though, it was 2 fucking weeks ago lol & hes still looking for me....SO SENSITIVE"	"Tue, 05 Apr 2011 14:32:37 +0000"	"http://a0.twimg.com/profile_images/1296742715/images_normal.jpg"	"55276658848055296"	"amyriri"	"<a href="http://twitter.com/">web</a>"	"55276658848055296"	"RihannaG4L"	"90847757"	"{u'result_type': u'recent'}"	"None"	"90847757"	"nyc"	
"en"	"None"	"None"	"#whycantyoujust realize & get it through your head that you still don't know what you want! .....smh!!"	"Tue, 05 Apr 2011 14:32:33 +0000"	"http://a3.twimg.com/profile_images/1290574676/image_normal.jpg"	"55276645518544896"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55276645518544896"	"srimtz"	"164100353"	"{u'result_type': u'recent'}"	"None"	"164100353"	"New York"	
"en"	"None"	"None"	"I'm still flying over the #NYR win last night...#rangers Man what a great game!"	"Tue, 05 Apr 2011 14:32:30 +0000"	"http://a1.twimg.com/profile_images/230538574/n528583279_898907_6224_normal.jpg"	"55276629399830528"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"55276629399830528"	"Coopz22"	"11085954"	"{u'result_type': u'recent'}"	"None"	"11085954"	"nyc"	
"en"	"None"	"None"	"There's still time! You too can take the Video Doorman TRIVIA QUIZ! Show off your skills here! http://bit.ly/gfa7rR"	"Tue, 05 Apr 2011 14:32:28 +0000"	"http://a2.twimg.com/profile_images/1099295572/logo_normal.gif"	"55276623913697280"		"<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>"	"55276623913697280"	"AmericaSecure"	"150100348"	"{u'result_type': u'recent'}"	"None"	"150100348"	"New York"	
"en"	"51531027"	"51531027"	"@baymenxpac I still flash on the immortal Doug Flynn"	"Tue, 05 Apr 2011 14:32:26 +0000"	"http://a3.twimg.com/profile_images/1223647454/karl_normal.jpg"	"55276612677156865"	"baymenxpac"	"<a href="http://twitter.com/">web</a>"	"55276612677156865"	"springer66"	"2506180"	"{u'result_type': u'recent'}"	"None"	"2506180"	"Brooklyn"	
"en"	"139553996"	"139553996"	"@paragurl_wwe Still burning a bit but I am doing what my tattoo artist is telling me to do."	"Tue, 05 Apr 2011 14:32:22 +0000"	"http://a2.twimg.com/profile_images/1212426093/EvilDivaHeart_normal.jpg"	"55276599033085953"	"paragurl_wwe"	"<a href="http://twitter.com/">web</a>"	"55276599033085953"	"EvilDiva81"	"211489074"	"{u'result_type': u'recent'}"	"None"	"211489074"	"New Jersey, aka HELL"	
"en"	"None"	"None"	"I just took "You: "Bullying, Bullying, Bullying... That's..." and got: About You {read the whole thing please}! Try it: http://bit.ly/eYhCVn"	"Tue, 05 Apr 2011 14:32:19 +0000"	"http://a1.twimg.com/profile_images/1300039638/197424_190739420961167_100000753322514_402205_2215148_n_normal.jpg"	"55276586102046720"		"<a href="http://fun140.com/" rel="nofollow">Fun140</a>"	"55276586102046720"	"QueenBreezyBaby"	"148183020"	"{u'result_type': u'recent'}"	"None"	"148183020"	"New York!!!!!!!!!!! :D"	
"en"	"24378791"	"24378791"	"@IreneVee haha. still waiting in room. they jus left me in exam room for like 20 mins already. I got work after this not fun "	"Tue, 05 Apr 2011 14:32:19 +0000"	"http://a0.twimg.com/profile_images/1289469230/image_normal.jpg"	"55276584227176448"	"iReneVee"	"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55276584227176448"	"mOsT_eViL_oNe"	"165270297"	"{u'result_type': u'recent'}"	"None"	"165270297"	"Long Island. New York"	
"en"	"None"	"None"	"RT @Aja_StkhzRdio: @Aisha_StkHzRdio We still the baddest around...trust me they notice ;-)"	"Tue, 05 Apr 2011 14:32:13 +0000"	"http://a0.twimg.com/profile_images/1298260688/615_normal.jpg"	"55276561712164866"		"<a href="http://twitter.com/">web</a>"	"55276561712164866"	"Aisha_StkHzRdio"	"262574103"	"{u'result_type': u'recent'}"	"None"	"262574103"	" NJ, NY"	
"en"	"None"	"None"	"Heeeerrrre we go.... RT @jujuofficial If you still live in harlem and you don't got your OWN crib but yet ca… (cont) http://deck.ly/~KFqh0"	"Tue, 05 Apr 2011 14:32:12 +0000"	"http://a1.twimg.com/profile_images/1299898016/IMAG0136-1_normal.jpg"	"55276554904809472"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55276554904809472"	"UPTOWNDRE_ABM"	"241474748"	"{u'result_type': u'recent'}"	"None"	"241474748"	"Harlem"	
"en"	"None"	"None"	"Your kid may be an honors student, but you're still an idiot."	"Tue, 05 Apr 2011 14:32:11 +0000"	"http://a3.twimg.com/profile_images/1297622374/17727672551225839_me_legs_normal.jpg"	"55276550714691586"		"<a href="http://twitter.com/">web</a>"	"55276550714691586"	"ToshaMcconnell9"	"264904906"	"{u'result_type': u'recent'}"	"None"	"264904906"	"Brooklyn"	
"en"	"None"	"None"	"RT @MileHighMook: @LeonDaDON cold garbage- vado is nice and cam still got it"	"Tue, 05 Apr 2011 14:32:11 +0000"	"http://a3.twimg.com/profile_images/1285477332/277685103_normal.jpg"	"55276550689525760"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55276550689525760"	"leondadon"	"32025838"	"{u'result_type': u'recent'}"	"None"	"32025838"	"ÜT: 40.696471,-73.978579"	
"en"	"213268635"	"213268635"	"@CaramelDutch3SS lmfao they still on it! smh"	"Tue, 05 Apr 2011 14:31:56 +0000"	"http://a1.twimg.com/profile_images/1279220611/Photo_on_2011-01-23_at_00.05__4_normal.jpg"	"55276487321989120"	"CaramelDutch3SS"	"<a href="http://twitter.com/">web</a>"	"55276487321989120"	"IamCecily"	"87329213"	"{u'result_type': u'recent'}"	"None"	"87329213"	"Newark, New Jersey"	
"en"	"None"	"None"	"I still have no idea if M. Night and Will Smith is a good idea. Unbreakable was the last good movie I thought rocked."	"Tue, 05 Apr 2011 14:31:52 +0000"	"http://a2.twimg.com/profile_images/783759290/madmen_normal.jpg"	"55276471870164993"		"<a href="http://twitter.com/">web</a>"	"55276471870164993"	"JSolis82"	"85980636"	"{u'result_type': u'recent'}"	"None"	"85980636"	"New York"	
"en"	"None"	"None"	"In-House Reading:  The Pale King by David Foster Wallace ("you're still so sad, but you must read it anyway") http://ow.ly/4tkdZ"	"Tue, 05 Apr 2011 14:31:52 +0000"	"http://a3.twimg.com/profile_images/788552744/twit_avatar_ag_blk2_normal.gif"	"55276471060676610"		"<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>"	"55276471060676610"	"AuthorsGuild"	"103550836"	"{u'result_type': u'recent'}"	"None"	"103550836"	"New York, NY"	
"en"	"None"	"None"	"No RT @_aerodynamic: If a girl is wet and moaning in pleasure, is it still rape?"	"Tue, 05 Apr 2011 14:31:44 +0000"	"http://a0.twimg.com/profile_images/1271514149/DubCityJR_normal.jpg"	"55276436906459136"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"55276436906459136"	"DubCityJR"	"139233643"	"{u'result_type': u'recent'}"	"None"	"139233643"	"Newark, NJ 07114"	
"en"	"118872312"	"118872312"	"@Paydro3000 ill still have my bb but I'm not going to b using it"	"Tue, 05 Apr 2011 14:31:43 +0000"	"http://a1.twimg.com/profile_images/1267057658/Partylikemenyc_com-128_normal.jpg"	"55276433773301760"	"Paydro3000"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55276433773301760"	"ULuvMina"	"225402186"	"{u'result_type': u'recent'}"	"None"	"225402186"	"FROM BARBADOS 2 BROOKLYN"	
"nl"	"None"	"None"	"RT @DamnItsTrue: No matter how much I sleep, I still feel sleepy at school. #DamnItsTrue"	"Tue, 05 Apr 2011 14:31:39 +0000"	"http://a2.twimg.com/profile_images/1291351300/202208_1523438620562_1672522112_949134_2150882_o_normal.jpg"	"55276418132742144"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55276418132742144"	"tephgun"	"144003556"	"{u'result_type': u'recent'}"	"None"	"144003556"	"New York City"	
"en"	"123735800"	"123735800"	"@TommyHaas13 ADORABLE. she is looking like mom now. hope u come back soon,madrid maybe?still remember watching u play /09, after so long"	"Tue, 05 Apr 2011 14:31:39 +0000"	"http://a2.twimg.com/profile_images/1119489426/IMG00682-20100813-1114_normal.jpg"	"55276417444876288"	"TommyHaas13"	"<a href="http://twitter.com/">web</a>"	"55276417444876288"	"luciahoff"	"95800693"	"{u'result_type': u'recent'}"	"None"	"95800693"	"New York"	
"nl"	"None"	"None"	"RT @wfan660: Stoudemire: Lakers’ Gasol Is ‘Still Soft’; Bynum Tweets Back http://bit.ly/iheA2D"	"Tue, 05 Apr 2011 14:31:36 +0000"	"http://a3.twimg.com/profile_images/410346501/1235398643849_normal.jpg"	"55276405759549441"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55276405759549441"	"PeritS"	"88318870"	"{u'result_type': u'recent'}"	"None"	"88318870"	"New York, NY"	
"en"	"None"	"None"	"Morning tweetz god bless have a great day! Its nice out for a change still have my jacket tho ;;) besos Oneluv*"	"Tue, 05 Apr 2011 14:31:30 +0000"	"http://a2.twimg.com/profile_images/1282787022/candy_normal.jpg"	"55276380199460865"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55276380199460865"	"Starluv17"	"139009571"	"{u'result_type': u'recent'}"	"None"	"139009571"	"ÜT: 40.763435,-73.971407"	
"en"	"None"	"None"	"I feel run down today but Lord you are still mighty! Praise the Lord, Jesus."	"Tue, 05 Apr 2011 14:31:28 +0000"	"http://a1.twimg.com/profile_images/586199753/train_normal.gif"	"55276372041539584"		"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"55276372041539584"	"FBdjjab"	"147424259"	"{u'result_type': u'recent'}"	"None"	"147424259"	"New York City"	
"en"	"262574103"	"262574103"	"@Aisha_StkHzRdio We still the baddest around...trust me they notice ;-)"	"Tue, 05 Apr 2011 14:31:02 +0000"	"http://a0.twimg.com/profile_images/1295655840/hbjhb_normal.jpg"	"55276262113021952"	"Aisha_StkHzRdio"	"<a href="http://twitter.com/">web</a>"	"55276262113021952"	"Aja_StkhzRdio"	"263681532"	"{u'result_type': u'recent'}"	"None"	"263681532"	" NJ, NY"	
"en"	"None"	"None"	"Guidance on Bribery Act Softens Law, Still Fails to Deliver Clarity (Compliance Week, requires subscription to read ful…http://bit.ly/gMggyV"	"Tue, 05 Apr 2011 14:30:56 +0000"	"http://a2.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"	"55276237559562240"		"<a href="http://www.linkedin.com/" rel="nofollow">LinkedIn</a>"	"55276237559562240"	"donald_browne"	"28789684"	"{u'result_type': u'recent'}"	"None"	"28789684"	"New York City"	
"en"	"None"	"None"	"Lol good one #letuslive lol RT @_kayleighmonk: They eat and eat and eat and nothing. They're still hungry..."	"Tue, 05 Apr 2011 14:30:54 +0000"	"http://a0.twimg.com/profile_images/1297944335/cEeVEe2_normal.jpg"	"55276226679537665"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"55276226679537665"	"CEeVee2"	"148219836"	"{u'result_type': u'recent'}"	"None"	"148219836"	"City that never sleeps!"	
"en"	"None"	"None"	"RT @Milly_Esquire: For those still believing the rumors of Wiz only selling 6,000.. That's FALSE! He's set to do 200,000+ his first week. Don't be silly lol"	"Tue, 05 Apr 2011 14:30:38 +0000"	"http://a2.twimg.com/profile_images/1298618268/199601_10150139781106736_514541735_6892521_3418604_n_normal.jpg"	"55276161588142080"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55276161588142080"	"Superweird0"	"26426511"	"{u'result_type': u'recent'}"	"None"	"26426511"	"ÜT: 40.747204,-73.993354"	
"en"	"None"	"None"	"RT @OFFlClALBeyonce: Girls: We get all dolled up, makeup, fancy dress, cute shoes and all for that one special guy....and he still doesn't notice a thing."	"Tue, 05 Apr 2011 14:30:29 +0000"	"http://a0.twimg.com/profile_images/1228625323/4_normal.jpg"	"55276123348676609"		"<a href="http://www.socialoomph.com" rel="nofollow">SocialOomph</a>"	"55276123348676609"	"Davin0406"	"129504970"	"{u'result_type': u'recent'}"	"None"	"129504970"	"New York"	
"en"	"None"	"None"	"Not the best weather for 12 hours of @runwithheels press previews but still, it's not snowing. That's a bonus."	"Tue, 05 Apr 2011 14:30:28 +0000"	"http://a0.twimg.com/profile_images/1174999075/65984_447534013117_531228117_5179834_5531693_n_normal.jpg"	"55276118323900416"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55276118323900416"	"AngelaGilltrap"	"101041983"	"{u'result_type': u'recent'}"	"None"	"101041983"	"New York"	
"en"	"None"	"None"	"onthegreensites: Hyundai unveils the green energy muscle car of the future: At the still in… http://goo.gl/fb/r3tlk"	"Tue, 05 Apr 2011 14:30:23 +0000"	"http://a2.twimg.com/profile_images/1188276745/Untitled_Logo_normal.png"	"55276099990589440"		"<a href="http://www.google.com/support/youtube/bin/answer.py?hl=en&answer=164577" rel="nofollow">Google</a>"	"55276099990589440"	"onthegreensites"	"197049264"	"{u'result_type': u'recent'}"	"None"	"197049264"	"New York"	
"en"	"147807604"	"147807604"	"@bigRizz15 Jim Jones still releases cd's? He even got a single out ? Lol"	"Tue, 05 Apr 2011 14:30:13 +0000"	"http://a1.twimg.com/profile_images/1287586631/IMG-20110325-00037_normal.jpg"	"55276058546679808"	"bigRizz15"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55276058546679808"	"Mr_Morello"	"146989703"	"{u'result_type': u'recent'}"	"None"	"146989703"	"NY"	
"en"	"None"	"None"	"RT @Milly_Esquire: For those still believing the rumors of Wiz only selling 6,000.. That's FALSE! He's set to do 200,000+ his first week. Don't be silly lol"	"Tue, 05 Apr 2011 14:30:05 +0000"	"http://a0.twimg.com/profile_images/1296424029/Picture0025_normal.jpg"	"55276024644108288"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55276024644108288"	"Moormzyy"	"213351165"	"{u'result_type': u'recent'}"	"None"	"213351165"	"ÜT: 40.747204,-73.993354"	
"en"	"None"	"None"	"RT @nickbilton: I found this 2 years ago & it's still inspiring: Benjamin Franklin's daily schedule - http://t.co/89lWFXF"	"Tue, 05 Apr 2011 14:30:03 +0000"	"http://a1.twimg.com/profile_images/1248111629/w_normal.PNG"	"55276013168508928"		"<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>"	"55276013168508928"	"insidemihead"	"232901967"	"{u'result_type': u'recent'}"	"None"	"232901967"	"Brooklyn, NY"	
"en"	"None"	"None"	"Shock G is still sexy, I don't care."	"Tue, 05 Apr 2011 14:29:59 +0000"	"http://a2.twimg.com/profile_images/1298114756/oGUU352j_normal"	"55275998844948480"		"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"55275998844948480"	"Johnell_"	"121335045"	"{u'result_type': u'recent'}"	"None"	"121335045"	"New York, New York"	
"en"	"None"	"None"	"Shh! Still offering Early Bird Rate for the Retirement Income Summit - Register now http://bit.ly/ewaOqg Offer ends 4/6!"	"Tue, 05 Apr 2011 14:29:57 +0000"	"http://a1.twimg.com/profile_images/624552702/IN_logo_for_Twitter_normal.jpg"	"55275987507757056"		"<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>"	"55275987507757056"	"eventsfromIN"	"90043288"	"{u'result_type': u'recent'}"	"None"	"90043288"	"New York, NY"	
"en"	"None"	"None"	"neek the exotic and large professor New Album Still On The Hustle In Stores May17th"	"Tue, 05 Apr 2011 14:29:54 +0000"	"http://a0.twimg.com/profile_images/1200479655/neek_resized_normal.jpg"	"55275977428832256"		"<a href="http://twitter.com/">web</a>"	"55275977428832256"	"NeekTheExotic"	"134313419"	"{u'result_type': u'recent'}"	"None"	"134313419"	"Queens New York"	
"en"	"None"	"None"	"$USDX still looking for 76.10 below"	"Tue, 05 Apr 2011 14:29:51 +0000"	"http://a2.twimg.com/profile_images/480514221/avatar_normal.png"	"55275964111921154"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275964111921154"	"cashmechanics"	"25588543"	"{u'result_type': u'recent'}"	"None"	"25588543"	"New York City"	
"en"	"None"	"None"	"$USDX still looking for 76.10 below"	"Tue, 05 Apr 2011 14:29:50 +0000"	"http://a2.twimg.com/profile_images/303255966/forexnewsroomlogo_normal.jpg"	"55275962077691904"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275962077691904"	"forexnewsroom"	"27374099"	"{u'result_type': u'recent'}"	"None"	"27374099"	"New York City, USA"	
"en"	"None"	"None"	"You can have a cus of nuvo in ya hand and a gun in the other... you still look soft as hell"	"Tue, 05 Apr 2011 14:29:40 +0000"	"http://a0.twimg.com/profile_images/1251640105/my_onesieee_normal.png"	"55275919207710720"		"<a href="http://twitter.com/">web</a>"	"55275919207710720"	"Miss_Bartender"	"119597774"	"{u'result_type': u'recent'}"	"None"	"119597774"	"Lala Land-- NYC :)"	
"en"	"19219637"	"19219637"	"@MonicaMyLife I had a crush on you since 1997 and I still do. Your sexy and strong."	"Tue, 05 Apr 2011 14:29:40 +0000"	"http://a2.twimg.com/profile_images/1277454342/IMG00469-20101205-0456_normal.jpg"	"55275918654054400"	"MonicaMyLife"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55275918654054400"	"Mr21Keyz"	"222273493"	"{u'result_type': u'recent'}"	"None"	"222273493"	"ÜT: 40.684374,-73.978011"	
"en"	"None"	"None"	"And I'm like err, we are, rightNOW, but you STILL can't make it!"	"Tue, 05 Apr 2011 14:29:24 +0000"	"http://a3.twimg.com/profile_images/1251357697/twitpic_normal.jpg"	"55275850437902336"		"<a href="http://twitter.com/">web</a>"	"55275850437902336"	"TotallyMollie"	"184275309"	"{u'result_type': u'recent'}"	"None"	"184275309"	"23, from Essex"	
"en"	"None"	"None"	"RT @ErikSchatzker: Paul Ryan's budget proposal still wouldn't balance the federal books until 2040"	"Tue, 05 Apr 2011 14:29:21 +0000"	"http://a1.twimg.com/sticky/default_profile_images/default_profile_4_normal.png"	"55275837292937216"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275837292937216"	"BTWashingtonNET"	"108649411"	"{u'result_type': u'recent'}"	"None"	"108649411"	"New York"	
"en"	"None"	"None"	"The mind gets angry but the heart still cares."	"Tue, 05 Apr 2011 14:29:20 +0000"	"http://a2.twimg.com/profile_images/1254454341/4d664f9bf294d_normal.jpg"	"55275834084306944"		"<a href="http://twitter.com/">web</a>"	"55275834084306944"	"PhylDeuce"	"252713289"	"{u'result_type': u'recent'}"	"None"	"252713289"	"Manhattan New York"	
"en"	"None"	"None"	"We can still win the league, but the rest of the season, for me, will be significantly about monitoring Rambo & Frimpong's recovery progress"	"Tue, 05 Apr 2011 14:29:15 +0000"	"http://a1.twimg.com/profile_images/1265386574/521a_normal.jpg"	"55275813062451200"		"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55275813062451200"	"NYArsenal"	"144782977"	"{u'result_type': u'recent'}"	"None"	"144782977"	"New York, New York"	
"en"	"18822519"	"18822519"	"@filmigirl He breaks a 10 year old kid's hand when he already has him pinned to the ground. That scene still messes me up."	"Tue, 05 Apr 2011 14:29:15 +0000"	"http://a2.twimg.com/profile_images/1084697741/albert_finney_normal.jpg"	"55275813058252800"	"filmigirl"	"<a href="http://twitter.com/">web</a>"	"55275813058252800"	"moviesbybowes"	"137392482"	"{u'result_type': u'recent'}"	"None"	"137392482"	"New York, NY"	
"en"	"None"	"None"	"day 2 of coffee detox- still alive"	"Tue, 05 Apr 2011 14:29:15 +0000"	"http://a3.twimg.com/profile_images/1288403573/Screen_shot_2011-03-26_at_8.05.38_PM_normal.png"	"55275812861120513"		"<a href="http://twitter.com/">web</a>"	"55275812861120513"	"teamlivebadass"	"258472110"	"{u'result_type': u'recent'}"	"None"	"258472110"	"NYC \ BK "	
"nl"	"None"	"None"	"Stoudemire: Lakers’ Gasol Is ‘Still Soft’; Bynum Tweets Back http://bit.ly/iheA2D"	"Tue, 05 Apr 2011 14:29:10 +0000"	"http://a2.twimg.com/profile_images/1144026612/Twitter-Profile-Logo_normal.jpg"	"55275793470865408"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275793470865408"	"wfan660"	"1896404"	"{u'result_type': u'recent'}"	"None"	"1896404"	"New York, NY"	
"en"	"None"	"None"	"Still here in DC. Highly rec the Spy Museum. Will definitely make the Air & Space today. #dieselpunk #tourism"	"Tue, 05 Apr 2011 14:29:00 +0000"	"http://a1.twimg.com/profile_images/1127135737/58096313-bec7-4fe5-a103-6965ccb72ff7_normal.jpg"	"55275751137746946"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55275751137746946"	"IntrepidRid"	"82025170"	"{u'result_type': u'recent'}"	"None"	"82025170"	"New York"	
"en"	"None"	"None"	"I got up and made this nigga breakfast... I mean, a bowl of cereal but still."	"Tue, 05 Apr 2011 14:28:53 +0000"	"http://a0.twimg.com/profile_images/1290779457/funny_face_normal.jpg"	"55275719034548224"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55275719034548224"	"cutiechronicles"	"194640137"	"{u'result_type': u'recent'}"	"None"	"194640137"	"New York, NY"	
"en"	"12106052"	"12106052"	"@JayeMonique Still Loving the haircut, the parts are reminiscent of mine..."	"Tue, 05 Apr 2011 14:28:51 +0000"	"http://a3.twimg.com/profile_images/1292041801/Tuxedo_normal.jpg"	"55275712998948865"	"JayeMonique"	"<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster</a>"	"55275712998948865"	"ALW_Soulstar"	"125416700"	"{u'result_type': u'recent'}"	"None"	"125416700"	"New York"	
"en"	"None"	"None"	"Knicks’ Stoudemire: Lakers’ Gasol Is ‘Still Soft’; Bynum Tweets Back http://goo.gl/fb/tnUWQ"	"Tue, 05 Apr 2011 14:28:49 +0000"	"http://a1.twimg.com/profile_images/1095465174/cbs_eye_normal.jpg"	"55275704304140288"		"<a href="http://www.google.com/support/youtube/bin/answer.py?hl=en&answer=164577" rel="nofollow">Google</a>"	"55275704304140288"	"eyeonny"	"141695574"	"{u'result_type': u'recent'}"	"None"	"141695574"	"New York, NY"	
"en"	"None"	"None"	"My Africa brass bracelet is still making its rounds on tumblr..."	"Tue, 05 Apr 2011 14:28:49 +0000"	"http://a2.twimg.com/profile_images/1254505504/Untitled-2_normal.jpg"	"55275702605451264"		"<a href="http://twitter.com/">web</a>"	"55275702605451264"	"ShadedBlaque"	"195525654"	"{u'result_type': u'recent'}"	"None"	"195525654"	"Forever . New York"	
"en"	"None"	"None"	"Ya. Mother got a twin size bed.... N u still talkin"	"Tue, 05 Apr 2011 14:28:39 +0000"	"http://a0.twimg.com/profile_images/1269612331/272738576_normal.jpg"	"55275661962653696"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55275661962653696"	"Hollywood_Mel"	"30743746"	"{u'result_type': u'recent'}"	"None"	"30743746"	"ÜT: 40.75,-73.997"	
"en"	"16544094"	"16544094"	"@Deannadonna Well you took great care of me, can't thank you enough for it, still i hope i wont be a patient again, it's been enough! Bbs"	"Tue, 05 Apr 2011 14:28:39 +0000"	"http://a1.twimg.com/profile_images/1206608486/Image0294_normal.jpg"	"55275660272336896"	"Deannadonna"	"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275660272336896"	"linnyitssn"	"200967322"	"{u'result_type': u'recent'}"	"None"	"200967322"	"nyc, ny"	
"en"	"None"	"None"	"RT @AlMaddin: The reason why people give up so fast is because they tend to look at how far they still have to go, instead of how far they have gotten."	"Tue, 05 Apr 2011 14:28:38 +0000"	"http://a2.twimg.com/profile_images/1249135951/imagejpeg_2_2_2__normal.jpg"	"55275659320233984"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275659320233984"	"wealthyjapan"	"79287511"	"{u'result_type': u'recent'}"	"None"	"79287511"	"DET | LA | MIA | NY"	
"en"	"None"	"None"	"RT @Milly_Esquire: For those still believing the rumors of Wiz only selling 6,000.. That's FALSE! He's set to do 200,000+ his first week. Don't be silly lol"	"Tue, 05 Apr 2011 14:28:37 +0000"	"http://a2.twimg.com/profile_images/852990189/COlogo_normal.bmp"	"55275653490155521"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55275653490155521"	"CultureObsessed"	"112710048"	"{u'result_type': u'recent'}"	"None"	"112710048"	"ÜT: 40.747204,-73.993354"	
"en"	"None"	"None"	"Man!  My back is still burning from last night.  #killdrama #OWOWOWOW"	"Tue, 05 Apr 2011 14:28:33 +0000"	"http://a2.twimg.com/profile_images/1212426093/EvilDivaHeart_normal.jpg"	"55275635907629057"		"<a href="http://twitter.com/">web</a>"	"55275635907629057"	"EvilDiva81"	"211489074"	"{u'result_type': u'recent'}"	"None"	"211489074"	"New Jersey, aka HELL"	
"en"	"None"	"None"	"RT @AlMaddin: The reason why people give up so fast is because they tend to look at how far they still have to go, instead of how far they have gotten."	"Tue, 05 Apr 2011 14:28:32 +0000"	"http://a0.twimg.com/profile_images/1190957649/imagejpeg_3_normal.jpg"	"55275632703180800"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55275632703180800"	"SPHYNKS"	"34944732"	"{u'result_type': u'recent'}"	"None"	"34944732"	"DET | LA | MIA | NY"	
"en"	"None"	"None"	"Still looking for ways to incorporate Honeysuckle Pink into your home? Here are some hot ideas from Mannington®! http://bit.ly/euJnSt"	"Tue, 05 Apr 2011 14:28:27 +0000"	"http://a0.twimg.com/profile_images/888792246/pantone-twitter-icon_normal.jpg"	"55275613476495360"		"<a href="http://twitter.com/">web</a>"	"55275613476495360"	"myPANTONE"	"2483537"	"{u'result_type': u'recent'}"	"None"	"2483537"	"Carlstadt, NJ"	
