iso_language_code	to_user_id	to_user_id_str	text	created_at	profile_image_url	id	to_user	source	id_str	from_user	from_user_id	metadata	geo	from_user_id_str	location	place
"en"	"21386562"	"21386562"	"@IrishRedSox77 Yeah, but then I wouldn't be bothered by troublesome hope. #cubs"	"Wed, 30 Mar 2011 15:27:55 +0000"	"http://a2.twimg.com/profile_images/1109166828/Finland_Pics_July_5th_005_reduced_normal.jpg"	"53116249596641280"	"IrishRedSox77"	"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"53116249596641280"	"PRINCE_OF_NY"	"31130356"	"{u'result_type': u'recent'}"	"None"	"31130356"	"New York"	
"en"	"None"	"None"	"Not looking good for pakistan right now, hope their secret weapon has something under the sleeve...wait they dont even have sleeves!"	"Wed, 30 Mar 2011 15:27:38 +0000"	"http://a3.twimg.com/profile_images/1227355461/DSC06583__800x600__normal.jpg"	"53116176850628608"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"53116176850628608"	"ibnwali"	"109676750"	"{u'result_type': u'recent'}"	"None"	"109676750"	"New York"	
"en"	"None"	"None"	"This nigga I work wit said he was ganna bring me some GOOD weed and I think he Jamaican 2! Hope he don't bluff"	"Wed, 30 Mar 2011 15:27:31 +0000"	"http://a2.twimg.com/profile_images/1282976964/image_normal.jpg"	"53116150229381120"		"<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>"	"53116150229381120"	"EyesLoww"	"114473516"	"{u'result_type': u'recent'}"	"None"	"114473516"	"FORT GREENE BROOKLYN!!!"	
"en"	"None"	"None"	"Aye i need @Paris2Tokyo more than ever tonight... I hope she say yea shes down ;)"	"Wed, 30 Mar 2011 15:27:30 +0000"	"http://a3.twimg.com/profile_images/1283270551/IMAG0353-1_normal.jpg"	"53116146982993921"		"<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster</a>"	"53116146982993921"	"BabyDollsWorld"	"63548761"	"{u'result_type': u'recent'}"	"None"	"63548761"	"Uptown DC"	
"en"	"None"	"None"	"Hope you see my face and be reminded that for me this isn't over .."	"Wed, 30 Mar 2011 15:27:10 +0000"	"http://a0.twimg.com/profile_images/1256190415/hunnydipington__normal.jpg"	"53116061385637888"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"53116061385637888"	"hunnydipington_"	"125965075"	"{u'result_type': u'recent'}"	"None"	"125965075"	"nyc."	
"en"	"None"	"None"	"RT @DebonaiRHeff: Hope my tweeps having a good day.... Fuck the tweeps"	"Wed, 30 Mar 2011 15:26:56 +0000"	"http://a3.twimg.com/profile_images/1219199369/247001553_normal.jpg"	"53116004087246848"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"53116004087246848"	"HULKSMASHlilppl"	"215832441"	"{u'result_type': u'recent'}"	"None"	"215832441"	"ÜT: 40.828939,-73.879458"	
"en"	"18844236"	"18844236"	"@Xiaxue I'm amazed you still HAD hope in humanity."	"Wed, 30 Mar 2011 15:26:54 +0000"	"http://a1.twimg.com/profile_images/583291698/twitterProfilePhoto_normal.jpg"	"53115995384070145"	"Xiaxue"	"<a href="http://twitter.com/">web</a>"	"53115995384070145"	"volatile_tifa"	"21698545"	"{u'result_type': u'recent'}"	"None"	"21698545"	"New York"	
"en"	"None"	"None"	"RT @katiecouric: I hope you'll tune in 4 my @CBSSunday intvw this wknd w/@Starbucks CEO Howard Schultz. Thx for letting us crash ... http://say.ly/Jvbd4c"	"Wed, 30 Mar 2011 15:26:43 +0000"	"http://a0.twimg.com/profile_images/1069910802/HI3G00370001_normal.jpg"	"53115947376066560"		"<a href="http://www.whosay.com" rel="nofollow">Who Say</a>"	"53115947376066560"	"gba451"	"132654161"	"{u'result_type': u'recent'}"	"None"	"132654161"	"New York, NY"	
"en"	"None"	"None"	"I hope I got a 100 on that history exam!!!"	"Wed, 30 Mar 2011 15:26:38 +0000"	"http://a3.twimg.com/profile_images/1286930167/image_normal.jpg"	"53115927914491904"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"53115927914491904"	"CrownMe_Geneva"	"103382350"	"{u'result_type': u'recent'}"	"None"	"103382350"	"nyc"	
"en"	"None"	"None"	"RT @miilkkk: I hope you choke on the lies you tell; but then again.. Its kind of hard to swallow that much bullshit"	"Wed, 30 Mar 2011 15:26:33 +0000"	"http://a1.twimg.com/profile_images/1278076279/Al_Qibla-20110317-00222_1_normal.jpg"	"53115905990868993"		"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"53115905990868993"	"lulualhussaini"	"228587769"	"{u'result_type': u'recent'}"	"None"	"228587769"	"Brooklyn ,NY"	
"en"	"111634180"	"111634180"	"@Texas_Tina_ Hope ur son had a fun time and safely returned home:)"	"Wed, 30 Mar 2011 15:26:29 +0000"	"http://a2.twimg.com/profile_images/1292634961/DSCN482912_normal.jpg"	"53115889318510593"	"Texas_Tina_"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"53115889318510593"	"mbvianna"	"3931037"	"{u'result_type': u'recent'}"	"None"	"3931037"	"New York"	
"en"	"112072858"	"112072858"	"@Corina_Marshall For your sake I hope the weekend roles by quick :)"	"Wed, 30 Mar 2011 15:26:29 +0000"	"http://a0.twimg.com/profile_images/1265222179/R_normal.jpg"	"53115888303489024"	"Corina_Marshall"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"53115888303489024"	"EmpireCityRay"	"23483933"	"{u'result_type': u'recent'}"	"None"	"23483933"	"nyc"	
"en"	"None"	"None"	"“@natalie_brooks: I hope @tinalingling know seh she have to carry some of that breakfast over here... *side eye*” right? Well jealous"	"Wed, 30 Mar 2011 15:26:11 +0000"	"http://a2.twimg.com/profile_images/1283418067/277074381_normal.jpg"	"53115812097171456"		"<a href="http://itunes.apple.com/app/twitter/id333903271?mt=8" rel="nofollow">Twitter for iPad</a>"	"53115812097171456"	"MR_K_GREEN"	"154886185"	"{u'result_type': u'recent'}"	"None"	"154886185"	"NY"	
"en"	"None"	"None"	"Going to see SuckerPunch tonight..it looks good...so hope it is not TOO cheesy..anybody see it?? Reviews??"	"Wed, 30 Mar 2011 15:26:10 +0000"	"http://a2.twimg.com/profile_images/69893346/2008-11-05_14-55-38.122_normal.jpg"	"53115809995825153"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"53115809995825153"	"RushManiac"	"3252936"	"{u'result_type': u'recent'}"	"None"	"3252936"	"Long Island, NY"	
"en"	"None"	"None"	"Early grind hope it pays off in the long run"	"Wed, 30 Mar 2011 15:26:03 +0000"	"http://a3.twimg.com/profile_images/1267283787/image_normal.jpg"	"53115778274299904"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"53115778274299904"	"JRakaLDog"	"127284412"	"{u'result_type': u'recent'}"	"None"	"127284412"	"NC TO NY"	
"en"	"225823850"	"225823850"	"@stephenciuccoli Done and done! Hope you are well. x"	"Wed, 30 Mar 2011 15:26:02 +0000"	"http://a3.twimg.com/profile_images/83638430/Picture_1_normal.png"	"53115774520410112"	"StephenCiuccoli"	"<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>"	"53115774520410112"	"CaseyGillespie"	"8176211"	"{u'result_type': u'recent'}"	"None"	"8176211"	"nyc"	
"en"	"252217243"	"252217243"	"@Anthony_2534 Hope You Are Having An Awesome Day :-)"	"Wed, 30 Mar 2011 15:25:53 +0000"	"http://a1.twimg.com/profile_images/1251642882/1194841_normal.jpg"	"53115739888025600"	"Anthony_2534"	"<a href="http://twitter.com/">web</a>"	"53115739888025600"	"autoblogplugin"	"235738837"	"{u'result_type': u'recent'}"	"None"	"235738837"	"New York"	
"en"	"None"	"None"	"I hope not  I would prefer not to"	"Wed, 30 Mar 2011 15:25:50 +0000"	"http://a0.twimg.com/profile_images/1114044506/Orange_Crazy_Mary_Lo_Res_normal.jpg"	"53115725170221056"		"<a href="http://twitter.com/">web</a>"	"53115725170221056"	"CrazyMaryNYC"	"106179160"	"{u'result_type': u'recent'}"	"None"	"106179160"	"New York City"	
"en"	"None"	"None"	"RT @DannysStudio: That point when your not ready for a test and hope you magically gain some knowledge 15 min before it."	"Wed, 30 Mar 2011 15:25:44 +0000"	"http://a3.twimg.com/profile_images/1159070428/203923_normal.jpg"	"53115701505957889"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"53115701505957889"	"heyheystephen"	"127762454"	"{u'result_type': u'recent'}"	"None"	"127762454"	"Long Island, New York"	
"en"	"None"	"None"	"RT @tmcgev: Greg Hanlon on ethnic divide & signs of hope at troubled W'burg public school is a must-read, for everyone, I submit: http://capi.tl/eUQZr2"	"Wed, 30 Mar 2011 15:25:26 +0000"	"http://a1.twimg.com/profile_images/1124486887/adagepic_normal.JPG"	"53115626511806464"		"<a href="http://www.capitalnewyork.com" rel="nofollow">Capital New York</a>"	"53115626511806464"	"jwbens"	"230239897"	"{u'result_type': u'recent'}"	"None"	"230239897"	"New York"	
"en"	"None"	"None"	"vado is set to interscope but im hearing that he really is suppose to reintroduce dipset to the world ... i hope he aint gettin gassed"	"Wed, 30 Mar 2011 15:25:23 +0000"	"http://a0.twimg.com/profile_images/1263756695/warlord_normal.JPG"	"53115612670599169"		"<a href="http://twitter.com/">web</a>"	"53115612670599169"	"krash_got_beats"	"148939120"	"{u'result_type': u'recent'}"	"None"	"148939120"	"New York, Hudson"	
"en"	"8547483"	"8547483"	"@Somaya_Reece I hope it's popping & don't be afraid to try new styles of spitting"	"Wed, 30 Mar 2011 15:25:13 +0000"	"http://a0.twimg.com/profile_images/1247768678/180464_111821952226520_100001961467020_96109_6861407_n_normal.jpg"	"53115570597543936"	"Somaya_Reece"	"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"53115570597543936"	"goochmasterlo"	"79603276"	"{u'result_type': u'recent'}"	"None"	"79603276"	"Brooklyn"	
"en"	"74075"	"74075"	"@pomodrunkard I hope the audio round of tonight's quiz includes some flute music so @BronxZoosCobra shows up. #PetesCandyStore"	"Wed, 30 Mar 2011 15:24:41 +0000"	"http://a2.twimg.com/profile_images/1285850318/n658664104_707516_7817_normal.jpg"	"53115437029933056"	"pomodrunkard"	"<a href="http://twitter.com/">web</a>"	"53115437029933056"	"triviaczar"	"258151490"	"{u'result_type': u'recent'}"	"None"	"258151490"	"New York, NY"	
"en"	"37949260"	"37949260"	"@druidlove morning. Hope things getting better?"	"Wed, 30 Mar 2011 15:24:36 +0000"	"http://a3.twimg.com/profile_images/423356581/twitterProfilePhoto_normal.jpg"	"53115415915806720"	"druidlove"	"<a href="http://twitter.com/">web</a>"	"53115415915806720"	"CariSports"	"141129984"	"{u'result_type': u'recent'}"	"None"	"141129984"	"New York, USA"	
"en"	"None"	"None"	"RT @Imtherealmaria: Don't trust too much. Don't love too much. Don't hope too much, because that too much can hurt you so much."	"Wed, 30 Mar 2011 15:24:18 +0000"	"http://a2.twimg.com/profile_images/1277544931/Rockwood-20110317-00142_normal.jpg"	"53115341055860736"		"<a href="http://twitter.com/">web</a>"	"53115341055860736"	"sec_TL4"	"199224536"	"{u'result_type': u'recent'}"	"None"	"199224536"	"Manhattan, New York"	
"en"	"None"	"None"	"Missing NYC cobra now 'tweeting' - http://bbc.in/eaHf1G OMG LMAO I do hope the cobra is ok. If he can make it in NYC, he can ... ;-)"	"Wed, 30 Mar 2011 15:23:56 +0000"	"http://a1.twimg.com/profile_images/1156986632/greentara1scowlcropclose2_normal.jpg"	"53115247191527425"		"<a href="http://www.bbc.co.uk" rel="nofollow">BBC Sharetools</a>"	"53115247191527425"	"blissedbitch"	"172066034"	"{u'result_type': u'recent'}"	"None"	"172066034"	"New York City"	
"en"	"None"	"None"	"oh god am a mess here today my nerves are shot i hope i can do a show at 12 today am a wreack nreves wise"	"Wed, 30 Mar 2011 15:23:47 +0000"	"http://a1.twimg.com/profile_images/1284993421/76me_normal.jpg"	"53115209165971456"		"<a href="http://twitter.com/">web</a>"	"53115209165971456"	"amazingpetshere"	"4530557"	"{u'result_type': u'recent'}"	"None"	"4530557"	"New York"	
"en"	"None"	"None"	"New 4G Mifi on its way courtesy of @verizon - hope it makes it in time for tomorrow's train."	"Wed, 30 Mar 2011 15:23:45 +0000"	"http://a2.twimg.com/profile_images/1266502197/eightbit-aad4b2dc-7fd3-4dc2-b378-b0ac7634813a_normal.png"	"53115200248877056"		"<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>"	"53115200248877056"	"taftcard"	"108295"	"{u'result_type': u'recent'}"	"None"	"108295"	"New York"	
"en"	"71956"	"71956"	"@mmurch I hope it's about finding originality in the mundane with anti-corporate undertones while wearing your ironic t-shirt."	"Wed, 30 Mar 2011 15:23:34 +0000"	"http://a0.twimg.com/profile_images/77007451/bm_normal.jpg"	"53115154128322560"	"mmurch"	"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"53115154128322560"	"brimanning"	"3278803"	"{u'result_type': u'recent'}"	"None"	"3278803"	"New York, NY"	
"en"	"114652678"	"114652678"	"@DJFocus_Promo  hope thats working out for u."	"Wed, 30 Mar 2011 15:23:30 +0000"	"http://a2.twimg.com/profile_images/1263138240/RusiNYC_normal.jpg"	"53115137032335360"	"DJFocus_Promo"	"<a href="http://twitter.com/">web</a>"	"53115137032335360"	"RusiNYC"	"160487003"	"{u'result_type': u'recent'}"	"None"	"160487003"	"New York, NY"	"{u'type': u'city', u'id': u'27485069891a7938', u'full_name': u'New York, NY'}"
"en"	"14205621"	"14205621"	"@marcelsel Thought you might be interested in http://www.ipolitics360.com a political social network. Hope to see you there!"	"Wed, 30 Mar 2011 15:23:23 +0000"	"http://a0.twimg.com/profile_images/1157501786/us_politics_normal.png"	"53115109400264705"	"marcelsel"	"<a href="http://www.ipolitics360.com" rel="nofollow">PoliticsLane</a>"	"53115109400264705"	"PoliticsNow2011"	"176687205"	"{u'result_type': u'recent'}"	"None"	"176687205"	"New York, New York"	
"en"	"178877276"	"178877276"	"@ChaCha292 bye bye cobrastate! See ya next week. Hope someone returns it to the Bronx Zoo Lost & Found before it eats some children."	"Wed, 30 Mar 2011 15:23:15 +0000"	"http://a0.twimg.com/profile_images/1121431656/twitprofile_normal.jpg"	"53115074012917761"	"ChaCha292"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"53115074012917761"	"dvdisrad"	"85513966"	"{u'result_type': u'recent'}"	"None"	"85513966"	"Brooklyn, NY"	
"en"	"149389746"	"149389746"	"@lish_prettygirl so did u decide? i hope its a go.. lol"	"Wed, 30 Mar 2011 15:23:14 +0000"	"http://a3.twimg.com/profile_images/1259631475/bigapplelow2_normal.JPG"	"53115071425019904"	"Lish_PrettyGirl"	"<a href="http://twitter.com/">web</a>"	"53115071425019904"	"IamLADYFIRE_PKF"	"203053242"	"{u'result_type': u'recent'}"	"None"	"203053242"	"Jersey City, NJ"	
"en"	"None"	"None"	"Got a nice mention for the show and record at lohud.com!  http://bit.ly/f2VKdD   See you all tomorrow night I hope!"	"Wed, 30 Mar 2011 15:23:09 +0000"	"http://a0.twimg.com/profile_images/1187319806/Josh-Phone_normal.jpg"	"53115051208474624"		"<a href="http://twitter.com/">web</a>"	"53115051208474624"	"joshflaggmusic"	"82868720"	"{u'result_type': u'recent'}"	"None"	"82868720"	"Brooklyn, NY"	
"en"	"2802200"	"2802200"	"@cthagod What is with yee sweater? I hope it looks better in person #takethatpicdown"	"Wed, 30 Mar 2011 15:22:56 +0000"	"http://a1.twimg.com/profile_images/923040972/KCInitials_normal.jpg"	"53114996133068800"	"cthagod"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"53114996133068800"	"KK_PorkChop"	"155293391"	"{u'result_type': u'recent'}"	"None"	"155293391"	"New York City!"	
"en"	"104287595"	"104287595"	"@brwneyedpyt hope everything is ok"	"Wed, 30 Mar 2011 15:22:52 +0000"	"http://a3.twimg.com/profile_images/1291490733/image_normal.jpg"	"53114978483453952"	"BrwnEyedPYT"	"<a href="http://twitter.com/">web</a>"	"53114978483453952"	"Its_MrBailey_2U"	"103114721"	"{u'result_type': u'recent'}"	"None"	"103114721"	"Prince George's 2 the District"	
"en"	"None"	"None"	"RT @miilkkk: I hope you choke on the lies you tell; but then again.. Its kind of hard to swallow that much bullshit"	"Wed, 30 Mar 2011 15:22:30 +0000"	"http://a1.twimg.com/profile_images/1285772103/188537_10150178254159257_754534256_8185410_7703904_n_normal.jpg"	"53114886657556481"		"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"53114886657556481"	"arturofbaby"	"237134542"	"{u'result_type': u'recent'}"	"None"	"237134542"	"Brooklyn ,NY"	
"en"	"137007149"	"137007149"	"@wkraeme3 @Yankees  Hope it doesn't get rained out!"	"Wed, 30 Mar 2011 15:22:29 +0000"	"http://a1.twimg.com/profile_images/1246323562/bule_dress_normal.jpg"	"53114881557266432"	"wkraeme3"	"<a href="http://twitter.com/">web</a>"	"53114881557266432"	"karatO7"	"168492806"	"{u'result_type': u'recent'}"	"None"	"168492806"	"New York, NY"	
"en"	"9509379"	"9509379"	"@JaimeD123 Heard ur got a matchup in FL soon, right? Wish u the best & hope to c u in NYC, Jamie. Have a great day."	"Wed, 30 Mar 2011 15:22:28 +0000"	"http://a0.twimg.com/profile_images/1134715521/JunjiOno_normal.jpg"	"53114878130532352"	"JaimeD123"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"53114878130532352"	"JunjiOno"	"128072401"	"{u'result_type': u'recent'}"	"None"	"128072401"	"New York City, USA"	
"en"	"None"	"None"	"i hope he understands, that he can take his life and hold it by the hand, and he can greet the world with arms wide open"	"Wed, 30 Mar 2011 15:22:13 +0000"	"http://a3.twimg.com/profile_images/1268127408/pic.php_normal.jpg"	"53114816159694848"		"<a href="http://twitter.com/">web</a>"	"53114816159694848"	"JackieMarcin"	"246881497"	"{u'result_type': u'recent'}"	"None"	"246881497"	"New York"	
"en"	"None"	"None"	"I hope @Blaxicn got ova the whole quittin school stuff & instead jus quits morelli.."	"Wed, 30 Mar 2011 15:22:06 +0000"	"http://a1.twimg.com/profile_images/1239751602/259885783_normal.jpg"	"53114784387829760"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"53114784387829760"	"yessitskia"	"35377999"	"{u'result_type': u'recent'}"	"None"	"35377999"	"ÜT: 40.812412,-73.947893"	
"en"	"144057939"	"144057939"	"@ShahdaeB I hope u never get to graduate school!"	"Wed, 30 Mar 2011 15:21:55 +0000"	"http://a2.twimg.com/profile_images/1179847407/bevy_in_missoni_dress_normal.jpg"	"53114740272148480"	"ShahdaeB"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"53114740272148480"	"bevysmith"	"2809972"	"{u'result_type': u'recent'}"	"None"	"2809972"	"nyc"	
"en"	"None"	"None"	"Nice bra, hope u fitt it bitch, like ur tittys, Lifes Hard"	"Wed, 30 Mar 2011 15:21:55 +0000"	"http://a2.twimg.com/profile_images/1271565582/profile_image_1300057736496_normal.jpg"	"53114738862850048"		"<a href="http://twidroyd.com" rel="nofollow">twidroyd</a>"	"53114738862850048"	"FunnyAssSalik"	"219948135"	"{u'result_type': u'recent'}"	"None"	"219948135"	"Newark, NJ United States"	
"en"	"80436932"	"80436932"	"@PrinceFev hey bro just emailed you hope you can get back to us shortly!"	"Wed, 30 Mar 2011 15:21:55 +0000"	"http://a1.twimg.com/profile_images/1237627340/focused_normal.jpg"	"53114738737029121"	"princefev"	"<a href="http://twitter.com/">web</a>"	"53114738737029121"	"my_big_secret"	"194179272"	"{u'result_type': u'recent'}"	"None"	"194179272"	"Bronx"	
"en"	"None"	"None"	"ok am going to take a shower i hope ed is sleeping and am trying not to get cray thoughts in my head here ed u better not be cheating"	"Wed, 30 Mar 2011 15:21:44 +0000"	"http://a1.twimg.com/profile_images/1284993421/76me_normal.jpg"	"53114692423532544"		"<a href="http://twitter.com/">web</a>"	"53114692423532544"	"amazingpetshere"	"4530557"	"{u'result_type': u'recent'}"	"None"	"4530557"	"New York"	
"en"	"None"	"None"	"RT @RealGilbert: How do witches tell time?  By looking at their witch watches!  I sincerely hope that joke didn't hurt or offend anyone."	"Wed, 30 Mar 2011 15:21:43 +0000"	"http://a0.twimg.com/profile_images/744315849/twitter_normal.jpg"	"53114687683969025"		"<a href="http://twitter.com/">web</a>"	"53114687683969025"	"jake_boxer"	"2796777"	"{u'result_type': u'recent'}"	"None"	"2796777"	"New York"	
"en"	"4953430"	"4953430"	"@qualityrye awesome review.  i hope you were inspired to review it from their ads in the back of taxicabs"	"Wed, 30 Mar 2011 15:21:41 +0000"	"http://a3.twimg.com/profile_images/1170204108/fourkitch_normal.jpg"	"53114681598029825"	"qualityrye"	"<a href="http://twitter.com/">web</a>"	"53114681598029825"	"ldshockey"	"1740081"	"{u'result_type': u'recent'}"	"None"	"1740081"	"New York, NY"	
"en"	"None"	"None"	"RT @miilkkk: I hope you choke on the lies you tell; but then again.. Its kind of hard to swallow that much bullshit"	"Wed, 30 Mar 2011 15:21:32 +0000"	"http://a3.twimg.com/profile_images/1279455071/275795957_normal.jpg"	"53114643639578624"		"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"53114643639578624"	"bkgogetta91"	"126819601"	"{u'result_type': u'recent'}"	"None"	"126819601"	"Brooklyn ,NY"	
"en"	"216179719"	"216179719"	"@magmabloodmusic how it going? if you got a sec check out RAMC at http://ramcproductions.wordpress.com/ hope to hear back from you?"	"Wed, 30 Mar 2011 15:21:31 +0000"	"http://a3.twimg.com/profile_images/1277291727/ramc_logo-graphic1_normal.jpg"	"53114640141533184"	"magmabloodmusic"	"<a href="http://twitter.com/">web</a>"	"53114640141533184"	"RAMCproductions"	"195647443"	"{u'result_type': u'recent'}"	"None"	"195647443"	"Brooklyn"	
"en"	"None"	"None"	"Gym; first day back, I hope im not as weak as @rubeskee7"	"Wed, 30 Mar 2011 15:21:21 +0000"	"http://a2.twimg.com/profile_images/1289494036/197603_1866325305105_1450214900_2009373_5603369_n_normal.jpg"	"53114595543498752"		"<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster</a>"	"53114595543498752"	"tuto0528"	"149800965"	"{u'result_type': u'recent'}"	"None"	"149800965"	"Jersey City, NJ"	
"en"	"None"	"None"	"COMCAST CABLE SUCKS !!!!
... I  hope they crash and burn!!! #venting"	"Wed, 30 Mar 2011 15:21:20 +0000"	"http://a0.twimg.com/profile_images/1255387475/IMG00019-20110215-1637_normal.jpg"	"53114592955596800"		"<a href="http://twitter.com/">web</a>"	"53114592955596800"	"Keeajones"	"158229696"	"{u'result_type': u'recent'}"	"None"	"158229696"	"NYC-DMV"	
"en"	"114785"	"114785"	"@Rosie Hey Rosie! What's the most recent Broadway show you've enjoyed lately? Can't wait to see Driving Miss D. Hope you & yours are well :)"	"Wed, 30 Mar 2011 15:21:18 +0000"	"http://a2.twimg.com/profile_images/1220990591/logo_BAP_2_normal.jpg"	"53114585049350144"	"Rosie"	"<a href="http://twitter.com/">web</a>"	"53114585049350144"	"bonapetiteme"	"197577852"	"{u'result_type': u'recent'}"	"None"	"197577852"	"New York"	
"en"	"None"	"None"	"I hope @Bella_Rilis is good cuz last night...... Was definitely poppin at La Vie!! We had a blast!"	"Wed, 30 Mar 2011 15:21:13 +0000"	"http://a1.twimg.com/profile_images/1278824426/275497337_normal.jpg"	"53114563670974465"		"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"53114563670974465"	"MadelinIvette"	"27476207"	"{u'result_type': u'recent'}"	"None"	"27476207"	"NYC ALL DAY!"	
"sv"	"10816028"	"10816028"	"@_Stunnah i hope so :)"	"Wed, 30 Mar 2011 15:21:00 +0000"	"http://a1.twimg.com/profile_images/1271204739/Copy_of_twitcon_normal.jpg"	"53114510499782657"	"_Stunnah"	"<a href="http://twitter.com/">web</a>"	"53114510499782657"	"4THKNOX_CEO"	"138536021"	"{u'result_type': u'recent'}"	"None"	"138536021"	"Brooklyn"	
"en"	"82277401"	"82277401"	"@eCusty @tpat Hope it can still help!!! Thanks for the RT :)"	"Wed, 30 Mar 2011 15:20:52 +0000"	"http://a0.twimg.com/profile_images/1117457399/a329fe23-6e9f-4f8f-9e35-4a8eacbb809e_normal.png"	"53114477222174720"	"eCusty"	"<a href="http://twitter.com/">web</a>"	"53114477222174720"	"Caraizzle"	"18897487"	"{u'result_type': u'recent'}"	"None"	"18897487"	"Queens, NY"	
"en"	"7532705"	"7532705"	"@BigEdJr I hope the prices are affordable."	"Wed, 30 Mar 2011 15:20:39 +0000"	"http://a2.twimg.com/profile_images/1206272292/SAM_1824_normal.JPG"	"53114420016070656"	"BigEdJr"	"<a href="http://twitter.com/">web</a>"	"53114420016070656"	"TheRalphieJ"	"5715179"	"{u'result_type': u'recent'}"	"None"	"5715179"	"New York"	
"en"	"None"	"None"	"hope [Don't Give Up On Love] - i started ranting about hoes and prophets because that’s where “don’t give up... http://tumblr.com/xzv1xmbemt"	"Wed, 30 Mar 2011 15:20:28 +0000"	"http://a1.twimg.com/profile_images/1268232347/200508_869138273026_25519705_43793018_4531633_n_normal.jpg"	"53114376642760704"		"<a href="http://www.tumblr.com/" rel="nofollow">Tumblr</a>"	"53114376642760704"	"andrehenry"	"8060527"	"{u'result_type': u'recent'}"	"None"	"8060527"	"New York, NY"	
"en"	"None"	"None"	"Day 4 of #SouthBeachDiet and I'm down 4 lbs!  Woop woop!  Hope to lose three more by Sunday."	"Wed, 30 Mar 2011 15:20:26 +0000"	"http://a2.twimg.com/profile_images/1162063775/Barbados_Shot_normal.jpg"	"53114366287028225"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"53114366287028225"	"joonluv630"	"4253419"	"{u'result_type': u'recent'}"	"None"	"4253419"	"nyc"	
"en"	"17820737"	"17820737"	"@mommyfactor woot hope to see u there!"	"Wed, 30 Mar 2011 15:20:23 +0000"	"http://a3.twimg.com/profile_images/767185943/DSCF2625_normal.jpg"	"53114353523761154"	"mommyfactor"	"<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>"	"53114353523761154"	"pluslily"	"29612332"	"{u'result_type': u'recent'}"	"None"	"29612332"	"New York"	
"en"	"10687596"	"10687596"	"@Deekaay @bigryanpark You're welcome! Hope you're enjoying!"	"Wed, 30 Mar 2011 15:20:14 +0000"	"http://a2.twimg.com/profile_images/445532743/LimeLogo_normal.jpg"	"53114314919391232"	"Deekaay"	"<a href="http://twitter.com/">web</a>"	"53114314919391232"	"izze"	"2274512"	"{u'result_type': u'recent'}"	"None"	"2274512"	"LA, NYC"	
"en"	"None"	"None"	"I will b by the studio after work at 6 RT @HHTNY: Hope everyone's morning is positive and productive."	"Wed, 30 Mar 2011 15:20:08 +0000"	"http://a2.twimg.com/profile_images/1254488505/Iamwetpaint_normal.jpg"	"53114292676997120"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"53114292676997120"	"Iamwetpaint"	"34796276"	"{u'result_type': u'recent'}"	"None"	"34796276"	"New York"	
"en"	"129221571"	"129221571"	"@johnrcoats Thanks for the RT on #cityconcealed. Hope you enjoyed!"	"Wed, 30 Mar 2011 15:20:05 +0000"	"http://a2.twimg.com/profile_images/1093831684/thirteen-logo-300x300-twitter_normal.gif"	"53114278907101184"	"johnrcoats"	"<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>"	"53114278907101184"	"ThirteenNY"	"4831087"	"{u'result_type': u'recent'}"	"None"	"4831087"	"New York, New York"	
